,AGE,EDUCATION_LEVEL,MARITAL_STATUS,NO_OF_KIDS,OCCUPATION_CATEGORY,INCOME,RISK_LEVEL,SPENDING_VS_INCOME,SPENDING_LEVEL,NETWORTH,RISK_TOLERANCE
344,59,Masters/phd,married,2,Senior_level,2843486.7351,3,spends_less,5,29216798.661,4.3389006780724095
345,59,Masters/phd,married,2,Senior_level,2843486.7351,3,spends_less,5,28988967.178,4.3389006780724095
346,57,Masters/phd,married,0,Senior_level,238554.69239,2,spends_less,4,174291.08426,15.19351224741376
347,60,Masters/phd,married,0,Senior_level,106497.63053,3,spends_less,5,575067.37427,4.168058232806787
348,60,Masters/phd,married,0,Senior_level,105432.65422,3,spends_less,5,614420.08491,4.150897196359181
349,49,Masters/phd,married,4,mid_level,2481394.7913,3,spends_less,1,22809038.21,5.6344592948303305
350,39,Masters/phd,married,1,Senior_level,94782.891171,3,spends_less,4,299080.60091,21.026880761365
351,39,Masters/phd,married,1,Senior_level,93717.914866,3,spends_less,4,281475.44089,20.915480846150373
352,39,Masters/phd,married,1,Senior_level,93717.914866,3,spends_less,4,266666.39451,20.915480846150373
353,39,Masters/phd,married,1,Senior_level,93717.914866,3,spends_less,4,271015.90464,20.915480846150373
354,39,Masters/phd,married,1,Senior_level,93717.914866,3,spends_less,4,266355.71522,20.915480846150373
355,52,Masters/phd,married,0,Senior_level,195955.64017,2,spends_less,2,1605176.3553,5.872522723880553
356,52,Masters/phd,married,0,Senior_level,199150.56909,2,spends_less,2,2133952.5147,5.56129831756272
357,52,Masters/phd,married,0,Senior_level,233229.81086,2,spends_less,2,1969085.369,6.257034053595305
358,52,Masters/phd,married,0,Senior_level,194890.66387,2,spends_less,2,1520536.9595,5.895075119545993
359,52,Masters/phd,married,0,Senior_level,201280.5217,2,spends_less,2,1393293.0764,5.729978125188805
360,62,high_school,single,0,mid_level,37274.170685,3,spends_more,4,801035.81679,0.8608769969150825
361,65,Bachelors/degree,single,2,Senior_level,97977.820087,4,spends_averagely,5,713526.77988,1.894331847549149
362,65,Bachelors/degree,single,2,Senior_level,97977.820087,4,spends_averagely,5,733203.13521,1.8978373510673043
363,65,Bachelors/degree,single,2,Senior_level,97977.820087,4,spends_averagely,5,697992.81515,1.9134425792837493
364,65,Bachelors/degree,single,2,Senior_level,97977.820087,4,spends_averagely,5,708348.79164,1.9012209186494644
365,65,Bachelors/degree,single,2,Senior_level,97977.820087,4,spends_averagely,5,702135.20575,1.8695898175023429
366,64,Masters/phd,married,0,Junior_level,519708.43698,2,spends_less,4,7468730.2417,0.8953489771628098
367,64,Masters/phd,married,0,Junior_level,518643.46068,2,spends_less,4,7368277.2698,0.8944300834777426
368,64,Masters/phd,married,0,Junior_level,518643.46068,2,spends_less,4,7444911.4958,0.8945933390498366
369,64,Masters/phd,married,0,Junior_level,519708.43698,2,spends_less,4,7600251.143,0.8952931318967828
370,64,Masters/phd,married,0,Junior_level,519708.43698,2,spends_less,4,7279215.872,0.8947428669080153
371,49,Masters/phd,married,3,Senior_level,250269.43174,3,spends_more,1,1898043.3703,5.853993405770577
372,49,Masters/phd,married,3,Senior_level,250269.43174,3,spends_more,1,1760308.8831,6.538304745518651
373,49,Masters/phd,married,3,Senior_level,250269.43174,3,spends_more,1,1758134.128,5.387089131735651
374,39,high_school,married,2,Senior_level,127797.15664,4,spends_averagely,3,115158.45852,35.492173595809646
375,39,high_school,married,2,Senior_level,127797.15664,4,spends_averagely,3,125410.87524,34.86785349624612
376,39,high_school,married,2,Senior_level,127797.15664,4,spends_averagely,3,142912.47551,36.44726400995819
377,39,high_school,married,2,Senior_level,127797.15664,4,spends_averagely,3,163106.62965,36.002810973835935
378,39,high_school,married,2,Senior_level,127797.15664,4,spends_averagely,3,169941.57413,36.53993565774645
379,68,high_school,married,1,Junior_level,43664.028517,3,spends_more,5,18361.14631,1.000362212764755
380,68,high_school,married,1,Junior_level,44729.004822,3,spends_more,5,22917.775963,1.0143584151661376
381,68,high_school,married,1,Junior_level,39404.123296,3,spends_more,5,18361.14631,0.9774327049835996
382,68,high_school,married,1,Junior_level,41534.075906,3,spends_more,5,18257.586545,0.9922947139665488
383,68,high_school,married,1,Junior_level,39404.123296,3,spends_more,5,18361.14631,0.9709130493717184
384,32,Masters/phd,married,0,Senior_level,66028.530928,3,spends_less,4,40181.188766,46.99647638533935
385,32,Masters/phd,married,0,Senior_level,66028.530928,3,spends_less,4,40181.188766,46.99647638533935
386,32,Masters/phd,married,0,Senior_level,66028.530928,3,spends_less,4,40284.74853,46.99647638533935
387,32,Masters/phd,married,0,Senior_level,66028.530928,3,spends_less,4,40284.74853,46.99647638533935
388,32,Masters/phd,married,0,Senior_level,66028.530928,3,spends_less,4,40284.74853,46.99647638533935
389,62,Masters/phd,single,0,Senior_level,91587.962255,2,spends_less,5,798031.54801,2.79529017393817
390,62,Masters/phd,single,0,Senior_level,91587.962255,2,spends_less,5,784568.77858,2.806572676427635
391,62,Masters/phd,single,0,Senior_level,91587.962255,2,spends_less,5,792853.55976,2.79529017393817
392,62,Masters/phd,single,0,Senior_level,91587.962255,2,spends_less,5,823921.48922,2.7980812508604838
393,62,Masters/phd,single,0,Senior_level,91587.962255,2,spends_less,5,767999.2162,2.809443208717314
394,61,Masters/phd,married,1,Junior_level,121407.2988,3,spends_less,5,1694548.4324,1.4425936627096942
395,61,Masters/phd,married,1,Junior_level,120342.3225,3,spends_less,5,1669590.5291,1.4389196510735704
396,61,Masters/phd,married,1,Junior_level,121407.2988,3,spends_less,5,1664516.1006,1.4428645134606708
397,61,Masters/phd,married,1,Junior_level,120342.3225,3,spends_less,5,1664412.5408,1.4389196510735704
398,61,Masters/phd,married,1,Junior_level,120342.3225,3,spends_less,5,1661305.7479,1.4423140926346605
399,66,Masters/phd,married,1,mid_level,3727417.0685,2,spends_less,3,56752822.338,0.7091459844839476
400,66,Masters/phd,married,1,mid_level,3727417.0685,2,spends_less,3,59961103.854,0.6944291934438903
401,66,Masters/phd,married,1,mid_level,3727417.0685,2,spends_less,3,57736640.105,0.722592653384051
402,53,Masters/phd,married,2,mid_level,305648.19962,3,spends_less,4,2369872.015,3.8557136252779767
403,53,Masters/phd,married,2,mid_level,485629.19521,3,spends_less,4,3051388.4716,4.02457823817005
404,38,Masters/phd,married,2,Senior_level,183175.92451,3,spends_less,2,605824.62443,24.53928861910842
405,38,Masters/phd,married,2,Senior_level,183175.92451,3,spends_less,2,605824.62443,24.53928861910842
406,38,Masters/phd,married,2,Senior_level,184240.90082,3,spends_less,2,605824.62443,24.764768150896025
407,38,Masters/phd,married,2,Senior_level,183175.92451,3,spends_less,2,605824.62443,24.460682179716464
408,38,Masters/phd,married,2,Senior_level,183175.92451,3,spends_less,2,605824.62443,24.53928861910842
409,39,high_school,single,0,Senior_level,50053.886349,4,spends_less,4,34174.722404,74.10208358687275
410,39,high_school,single,0,Senior_level,50053.886349,4,spends_less,4,34174.722404,71.53778549077694
411,42,Bachelors/degree,single,0,Senior_level,75613.317676,2,spends_more,5,36815.496408,23.339258125790053
412,42,Bachelors/degree,single,0,Senior_level,75613.317676,2,spends_more,5,44996.717831,23.323582202851867
413,42,Bachelors/degree,single,0,Senior_level,76678.293981,2,spends_more,5,42718.403005,23.526784522314607
414,42,Bachelors/degree,single,0,Senior_level,69223.459844,2,spends_more,5,42097.044415,22.316933913726103
415,42,Bachelors/degree,single,0,Senior_level,56443.744181,2,spends_more,5,42200.60418,20.279954866933103
416,49,high_school,married,2,Senior_level,100107.7727,4,spends_less,4,78601.861528,22.59989067317366
417,49,high_school,married,2,Senior_level,103302.70161,4,spends_less,4,78643.285434,22.338057862712475
418,49,high_school,married,2,Senior_level,92652.938561,4,spends_less,4,80341.665578,20.457822030963182
419,70,Masters/phd,married,0,mid_level,638985.78318,2,spends_less,2,11540700.196,0.5703214285731135
420,70,Masters/phd,married,0,mid_level,638985.78318,2,spends_less,2,11320117.897,0.5638248175179079
421,70,Masters/phd,married,0,mid_level,638985.78318,2,spends_less,2,11198952.972,0.5670000000002414
422,70,Masters/phd,married,0,mid_level,638985.78318,2,spends_less,2,11290085.565,0.5693622047255895
423,70,Masters/phd,married,0,mid_level,638985.78318,2,spends_less,2,11391574.135,0.5635961538446111
424,60,high_school,single,0,Junior_level,40469.099601,3,spends_less,4,147054.8661,4.478902757922568
425,60,high_school,single,0,Junior_level,40469.099601,3,spends_less,4,147054.8661,4.478902757922568
426,60,high_school,single,0,Junior_level,40469.099601,3,spends_less,4,148090.46375,4.478902757922568
427,60,high_school,single,0,Junior_level,39404.123296,3,spends_less,4,148090.46375,4.429101151092258
428,60,high_school,single,0,Junior_level,39404.123296,3,spends_less,4,147261.98563,4.427293759864094
429,49,Masters/phd,married,0,Senior_level,111822.51206,2,spends_more,5,109773.35075,13.980161078944311
430,49,Masters/phd,married,0,Senior_level,111822.51206,2,spends_more,5,104077.56368,13.927993063467085
431,49,Masters/phd,married,0,Senior_level,111822.51206,2,spends_more,5,100173.36055,13.998095774596026
432,49,Masters/phd,married,0,Senior_level,111822.51206,2,spends_more,5,98796.015676,14.07002062329595
433,49,Masters/phd,married,0,Senior_level,111822.51206,2,spends_more,5,93814.790986,14.075271110629746
434,74,Masters/phd,married,0,mid_level,4366402.8517,2,spends_less,2,84549298.824,0.4943969195573
435,74,Masters/phd,married,0,mid_level,4366402.8517,2,spends_less,2,84550334.422,0.4943969195573
436,74,Masters/phd,married,0,mid_level,4355753.0887,2,spends_less,2,84550334.422,0.4943969195573
437,74,Masters/phd,married,0,mid_level,4355753.0887,2,spends_less,2,84550334.422,0.4943969195573
